Date,Open,High,Low,Close,Adj Close,Volume
2000-10-16,81.650002,91.000000,81.650002,84.150002,84.150002,37297
2000-10-23,84.000000,85.150002,75.099998,75.599998,75.599998,25321
2000-10-30,75.349998,75.900002,72.550003,73.599998,73.599998,20159
2000-11-06,73.750000,75.949997,73.300003,74.150002,74.150002,25978
2000-11-13,73.750000,74.000000,68.000000,68.550003,68.550003,36235
2000-11-20,69.000000,70.900002,67.349998,68.300003,68.300003,1246
2000-11-27,67.349998,70.500000,66.500000,67.000000,67.000000,770
2000-12-04,66.500000,68.000000,63.650002,63.650002,63.650002,303
2000-12-11,64.800003,65.000000,61.549999,62.900002,62.900002,201
2000-12-18,64.000000,67.599998,62.700001,65.400002,65.400002,19841
2000-12-25,65.750000,69.000000,65.300003,65.550003,65.550003,17169
2001-01-01,65.250000,65.400002,62.500000,64.349998,64.349998,20783
2001-01-08,65.500000,68.000000,62.000000,65.000000,65.000000,26930
2001-01-15,66.500000,71.250000,64.599998,68.300003,68.300003,36597
2001-01-22,68.750000,72.500000,65.900002,67.099998,67.099998,27030
2001-01-29,66.500000,66.500000,62.900002,63.200001,63.200001,27335
2001-02-05,62.750000,63.400002,61.299999,62.650002,62.650002,21998
2001-02-12,62.250000,64.000000,59.299999,59.799999,59.799999,28220
2001-02-19,59.500000,65.000000,59.250000,64.949997,64.949997,1926
2001-02-26,65.500000,65.500000,62.400002,63.299999,63.299999,615
2001-03-05,63.200001,66.800003,61.099998,61.700001,61.700001,257
2001-03-12,62.000000,62.750000,59.000000,59.000000,59.000000,131
2001-03-19,59.900002,61.799999,58.849998,60.099998,60.099998,19687
2001-03-26,60.250000,63.400002,60.200001,60.299999,60.299999,22759
2001-04-02,60.500000,60.500000,57.700001,58.099998,58.099998,25484
2001-04-09,58.000000,58.500000,57.099998,57.599998,57.599998,24453
2001-04-16,57.750000,58.900002,56.000000,57.150002,57.150002,23421
2001-04-23,57.000000,62.000000,56.599998,60.950001,60.950001,1156
2001-04-30,61.700001,65.000000,60.000000,63.650002,63.650002,297
2001-05-07,64.500000,66.800003,64.250000,64.949997,64.949997,259
2001-05-14,64.000000,64.000000,61.650002,63.799999,63.799999,2336
2001-05-21,65.900002,65.900002,59.299999,59.900002,59.900002,28314
2001-05-28,59.500000,60.799999,57.099998,57.900002,57.900002,28991
2001-06-04,57.500000,60.250000,57.250000,58.150002,58.150002,17644
2001-06-11,58.000000,60.000000,56.700001,59.400002,59.400002,27503
2001-06-18,59.750000,61.700001,54.799999,55.900002,55.900002,18591
2001-06-25,55.799999,56.799999,54.099998,56.099998,56.099998,481
2001-07-02,56.000000,56.000000,53.000000,53.849998,53.849998,117
2001-07-09,54.250000,54.250000,51.849998,52.049999,52.049999,130
2001-07-16,52.200001,54.250000,52.000000,53.750000,53.750000,4685
2001-07-23,54.000000,55.799999,50.950001,51.299999,51.299999,28725
2001-07-30,51.000000,53.750000,49.799999,50.400002,50.400002,23140
2001-08-06,49.500000,51.099998,48.099998,48.400002,48.400002,28193
2001-08-13,48.750000,54.900002,48.150002,54.349998,54.349998,43638
2001-08-20,53.000000,53.750000,49.799999,50.950001,50.950001,15600
2001-08-27,51.200001,51.799999,50.500000,50.500000,50.500000,853
2001-09-03,50.000000,50.000000,47.500000,48.500000,48.500000,121
2001-09-10,50.400002,50.400002,48.000000,48.349998,48.349998,188
2001-09-17,48.500000,49.500000,46.250000,49.049999,49.049999,8652
2001-09-24,49.150002,50.000000,48.200001,48.299999,48.299999,16799
2001-10-01,47.750000,48.000000,45.650002,46.650002,46.650002,17733
2001-10-08,46.250000,46.750000,44.299999,44.700001,44.700001,17423
2001-10-15,44.900002,47.500000,43.500000,43.849998,43.849998,25686
2001-10-22,43.500000,45.200001,42.200001,43.400002,43.400002,17826
2001-10-29,43.200001,46.299999,42.799999,45.400002,45.400002,28049
2001-11-05,45.250000,48.750000,44.500000,44.700001,44.700001,30864
2001-11-12,44.500000,50.000000,44.250000,48.650002,48.650002,37548
2001-11-19,48.000000,48.450001,44.900002,46.400002,46.400002,3335
2001-11-26,46.750000,47.700001,41.900002,42.599998,42.599998,1206
2001-12-03,42.500000,43.250000,41.500000,43.000000,43.000000,334
2001-12-10,43.500000,45.000000,43.250000,43.799999,43.799999,6456
2001-12-17,47.250000,50.000000,45.299999,46.650002,46.650002,33222
2001-12-24,46.500000,47.099998,46.049999,46.200001,46.200001,9727
2001-12-31,45.750000,48.900002,45.500000,48.549999,48.549999,14299
2002-01-07,48.500000,51.500000,47.299999,49.549999,49.549999,37814
2002-01-14,49.450001,51.599998,47.250000,47.400002,47.400002,30566
2002-01-21,46.750000,47.700001,45.799999,45.900002,45.900002,22090
2002-01-28,45.799999,45.849998,44.000000,45.450001,45.450001,24077
2002-02-04,45.750000,46.200001,44.400002,44.549999,44.549999,25910
2002-02-11,45.000000,45.200001,42.700001,44.099998,44.099998,47511
2002-02-18,44.349998,50.500000,43.200001,48.000000,48.000000,6285
2002-02-25,47.500000,48.000000,44.599998,45.849998,45.849998,1640
2002-03-04,47.500000,49.000000,45.700001,48.450001,48.450001,511
2002-03-11,49.000000,55.500000,49.000000,54.750000,54.750000,460
2002-03-18,54.000000,56.250000,50.299999,54.299999,54.299999,29959
2002-03-25,53.750000,57.400002,52.799999,57.200001,57.200001,24212
2002-04-01,56.500000,59.700001,54.750000,55.000000,55.000000,38369
2002-04-08,55.250000,56.799999,53.099998,53.200001,53.200001,32346
2002-04-15,53.000000,56.000000,52.049999,53.049999,53.049999,34003
2002-04-22,52.000000,54.500000,49.500000,49.700001,49.700001,2375
2002-04-29,49.500000,51.299999,47.750000,49.000000,49.000000,278
2002-05-06,48.750000,49.450001,47.000000,47.500000,47.500000,150
2002-05-13,47.250000,49.000000,46.750000,48.400002,48.400002,84
2002-05-20,49.000000,53.099998,48.299999,51.400002,51.400002,21297
2002-05-27,51.250000,52.400002,50.349998,51.900002,51.900002,20114
2002-06-03,52.000000,52.000000,48.750000,49.150002,49.150002,23438
2002-06-10,48.900002,49.700001,46.400002,46.450001,46.450001,35170
2002-06-17,46.250000,48.250000,46.099998,47.099998,47.099998,17580
2002-06-24,47.000000,47.900002,46.299999,46.500000,46.500000,1213
2002-07-01,46.500000,50.000000,46.500000,48.150002,48.150002,129
2002-07-08,48.250000,51.900002,48.000000,49.849998,49.849998,169
2002-07-15,49.250000,50.500000,46.500000,47.349998,47.349998,2969
2002-07-22,48.500000,49.200001,47.599998,48.400002,48.400002,18600
2002-07-29,48.000000,48.750000,46.500000,48.099998,48.099998,23416
2002-08-05,48.299999,49.500000,46.799999,47.549999,47.549999,22753
2002-08-12,47.250000,49.250000,46.000000,46.900002,46.900002,37792
2002-08-19,46.849998,49.599998,46.099998,49.200001,49.200001,19924
2002-08-26,49.049999,51.750000,48.000000,51.500000,51.500000,1311
2002-09-02,51.500000,56.500000,50.400002,55.500000,55.500000,1072
2002-09-09,56.250000,61.500000,56.250000,59.799999,59.799999,375
2002-09-16,61.500000,62.500000,55.750000,56.049999,56.049999,29248
2002-09-23,56.500000,57.049999,54.250000,55.650002,55.650002,24017
2002-09-30,55.000000,58.000000,54.250000,56.000000,56.000000,25460
2002-10-07,55.500000,59.299999,55.400002,57.349998,57.349998,32135
2002-10-14,58.000000,71.250000,57.799999,62.599998,62.599998,50977
2002-10-21,64.000000,73.500000,63.250000,68.550003,68.550003,36053
2002-10-28,68.000000,68.250000,60.799999,64.000000,64.000000,36806
2002-11-04,62.900002,68.099998,62.750000,67.849998,67.849998,29352
2002-11-11,67.000000,67.400002,63.000000,66.400002,66.400002,47123
2002-11-18,67.400002,69.000000,63.400002,66.800003,66.800003,5742
2002-11-25,66.500000,67.000000,64.400002,66.599998,66.599998,248
2002-12-02,67.000000,68.800003,63.400002,63.400002,63.400002,792
2002-12-09,62.500000,62.500000,56.500000,56.849998,56.849998,318
2002-12-16,58.500000,63.200001,57.599998,62.200001,62.200001,17133
2002-12-23,62.000000,62.400002,60.450001,61.349998,61.349998,7362
2002-12-30,61.000000,62.599998,59.049999,61.250000,61.250000,25930
2003-01-06,60.900002,65.250000,60.750000,65.050003,65.050003,33295
2003-01-13,64.750000,66.599998,63.799999,66.250000,66.250000,29251
2003-01-20,66.000000,69.500000,65.500000,67.650002,67.650002,33350
2003-01-27,67.300003,68.099998,63.000000,65.300003,65.300003,33516
2003-02-03,64.900002,67.000000,63.799999,65.800003,65.800003,32826
2003-02-10,64.500000,67.250000,60.799999,62.650002,62.650002,53148
2003-02-17,61.500000,62.500000,60.450001,61.599998,61.599998,4799
2003-02-24,60.799999,61.000000,56.799999,56.849998,56.849998,1752
2003-03-03,56.500000,59.250000,56.150002,58.650002,58.650002,301
2003-03-10,58.500000,59.750000,56.299999,57.700001,57.700001,234
2003-03-17,57.700001,61.500000,55.299999,61.299999,61.299999,16806
2003-03-24,60.500000,60.750000,57.000000,58.250000,58.250000,27373
2003-03-31,57.500000,62.200001,57.500000,60.799999,60.799999,38416
2003-04-07,61.299999,62.500000,59.750000,60.450001,60.450001,42289
2003-04-14,60.250000,62.900002,57.000000,62.450001,62.450001,40347
2003-04-21,62.400002,66.250000,61.599998,63.750000,63.750000,4655
2003-04-28,63.750000,69.500000,62.799999,67.000000,67.000000,1093
2003-05-05,66.500000,70.000000,66.150002,67.699997,67.699997,596
2003-05-12,66.500000,68.250000,64.400002,64.699997,64.699997,399
2003-05-19,64.400002,67.750000,63.750000,65.650002,65.650002,47303
2003-05-26,64.000000,64.000000,58.099998,58.349998,58.349998,41142
2003-06-02,58.500000,60.599998,58.500000,59.400002,59.400002,25600
2003-06-09,59.799999,61.750000,58.549999,60.500000,60.500000,34984
2003-06-16,60.900002,61.000000,55.799999,56.049999,56.049999,30437
2003-06-23,56.750000,59.000000,55.799999,58.400002,58.400002,1093
2003-06-30,58.400002,62.200001,58.000000,60.500000,60.500000,233
2003-07-07,58.500000,62.500000,58.500000,60.200001,60.200001,137
2003-07-14,59.900002,62.500000,59.900002,62.299999,62.299999,108
2003-07-21,60.000000,61.000000,58.799999,60.849998,60.849998,35128
2003-07-28,61.000000,65.699997,60.450001,65.050003,65.050003,59788
2003-08-04,66.500000,66.750000,62.799999,63.700001,63.700001,37646
2003-08-11,63.000000,63.400002,59.799999,60.099998,60.099998,28929
2003-08-18,59.700001,61.750000,59.000000,60.299999,60.299999,22554
2003-08-25,60.500000,61.500000,60.099998,61.450001,61.450001,823
2003-09-01,61.900002,64.550003,61.000000,64.550003,64.550003,496
2003-09-08,64.500000,70.750000,64.500000,68.449997,68.449997,260
2003-09-15,66.500000,66.500000,60.500000,63.000000,63.000000,13444
2003-09-22,63.000000,66.250000,63.000000,63.349998,63.349998,34422
2003-09-29,63.250000,66.900002,62.799999,65.099998,65.099998,44520
2003-10-06,63.000000,63.750000,61.099998,61.200001,61.200001,45567
2003-10-13,60.500000,62.200001,60.299999,60.500000,60.500000,35292
2003-10-20,60.500000,63.500000,60.500000,63.099998,63.099998,40249
2003-10-27,63.599998,65.500000,58.599998,58.650002,58.650002,66427
2003-11-03,59.000000,60.450001,58.599998,60.349998,60.349998,40222
2003-11-10,60.599998,61.200001,58.250000,59.500000,59.500000,70192
2003-11-17,59.750000,60.299999,56.400002,56.650002,56.650002,5197
2003-11-24,56.750000,58.250000,56.650002,57.750000,57.750000,136
2003-12-01,57.900002,62.799999,57.599998,61.900002,61.900002,250
2003-12-08,63.000000,64.300003,61.500000,63.000000,63.000000,36
2003-12-15,63.000000,64.349998,59.900002,64.300003,64.300003,17252
2003-12-22,64.300003,64.699997,63.099998,63.250000,63.250000,7091
2003-12-29,63.250000,65.000000,62.750000,64.949997,64.949997,27587
2004-01-05,64.750000,70.500000,64.000000,68.800003,68.800003,76450
2004-01-12,71.000000,72.000000,68.000000,71.150002,71.150002,63200
2004-01-19,71.449997,75.900002,70.900002,74.449997,74.449997,58513
2004-01-26,76.000000,79.199997,72.099998,75.500000,75.500000,63842
2004-02-02,74.000000,76.800003,70.750000,71.800003,71.800003,60826
2004-02-09,71.400002,76.449997,70.849998,74.000000,74.000000,64164
2004-02-16,74.000000,74.900002,69.500000,70.300003,70.300003,17562
2004-02-23,70.099998,75.849998,69.000000,75.050003,75.050003,1358
2004-03-01,74.800003,75.449997,70.900002,73.050003,73.050003,872
2004-03-08,73.699997,75.250000,71.599998,74.650002,74.650002,362
2004-03-15,75.000000,77.800003,74.000000,75.550003,75.550003,6731
2004-03-22,77.300003,78.099998,70.849998,71.949997,71.949997,61891
2004-03-29,71.949997,74.400002,71.750000,73.400002,73.400002,52264
2004-04-05,73.000000,74.000000,71.599998,72.550003,72.550003,36483
2004-04-12,72.400002,73.000000,69.050003,70.050003,70.050003,51903
2004-04-19,70.000000,71.699997,66.800003,67.949997,67.949997,25223
2004-04-26,68.000000,69.900002,66.900002,67.150002,67.150002,534
2004-05-03,67.500000,70.750000,67.000000,68.099998,68.099998,225
2004-05-10,68.099998,71.400002,68.099998,70.400002,70.400002,210
2004-05-17,70.900002,73.750000,68.000000,72.349998,72.349998,44969
2004-05-24,72.500000,86.500000,72.199997,85.550003,85.550003,103334
2004-05-31,85.599998,86.150002,81.699997,83.000000,83.000000,41979
2004-06-07,82.750000,85.000000,80.650002,83.250000,83.250000,47563
2004-06-14,83.000000,83.000000,75.550003,75.699997,75.699997,56187
2004-06-21,75.500000,75.750000,71.500000,71.599998,71.599998,4631
2004-06-28,72.000000,73.199997,70.000000,70.050003,70.050003,477
2004-07-05,69.900002,70.000000,67.800003,68.849998,68.849998,420
2004-07-12,68.800003,70.500000,68.550003,69.750000,69.750000,207
2004-07-19,70.000000,74.300003,69.500000,69.849998,69.849998,37666
2004-07-26,69.500000,69.800003,66.199997,66.449997,66.449997,43605
2004-08-02,66.250000,67.699997,65.000000,67.050003,67.050003,44353
2004-08-09,67.500000,67.800003,65.099998,65.599998,65.599998,59904
2004-08-16,65.599998,70.000000,64.800003,66.550003,66.550003,39084
2004-08-23,67.250000,71.000000,67.250000,70.000000,70.000000,1404
2004-08-30,70.000000,71.000000,68.099998,68.300003,68.300003,465
2004-09-06,68.500000,70.400002,67.000000,70.400002,70.400002,340
2004-09-13,70.500000,75.500000,70.500000,75.349998,75.349998,82
2004-09-20,75.500000,84.800003,74.949997,83.000000,83.000000,70284
2004-09-27,84.250000,86.400002,79.349998,80.150002,80.150002,58738
2004-10-04,79.000000,79.000000,75.650002,77.199997,77.199997,43388
2004-10-11,75.500000,76.550003,72.750000,74.650002,74.650002,41851
2004-10-18,74.500000,76.599998,71.900002,75.099998,75.099998,50933
2004-10-25,75.500000,78.900002,74.099998,74.400002,74.400002,51941
2004-11-01,75.000000,79.199997,73.800003,78.300003,78.300003,49218
2004-11-08,78.250000,82.099998,78.099998,80.500000,80.500000,62759
2004-11-15,80.250000,95.000000,80.250000,87.250000,87.250000,34003
2004-11-22,88.000000,91.500000,87.400002,88.900002,88.900002,2445
2004-11-29,90.000000,99.000000,89.750000,94.900002,94.900002,889
2004-12-06,95.250000,98.000000,93.300003,94.800003,94.800003,403
2004-12-13,94.000000,103.000000,91.000000,102.300003,102.300003,238
2004-12-20,106.199997,108.699997,99.000000,105.099998,105.099998,44685
2004-12-27,107.500000,108.400002,103.000000,103.750000,103.750000,37181
2005-01-03,103.500000,105.099998,95.599998,96.250000,96.250000,60705
2005-01-10,95.250000,102.199997,95.099998,100.099998,100.099998,53777
2005-01-17,99.750000,105.699997,98.750000,103.250000,103.250000,35269
2005-01-24,104.000000,106.250000,101.500000,105.300003,105.300003,46973
2005-01-31,105.000000,111.750000,103.300003,110.500000,110.500000,64080
2005-02-07,110.500000,115.300003,110.400002,113.449997,113.449997,77082
2005-02-14,113.349998,119.500000,111.800003,118.050003,118.050003,33745
2005-02-21,117.250000,124.099998,114.750000,115.250000,115.250000,2396
2005-02-28,116.250000,122.699997,116.250000,121.849998,121.849998,1230
2005-03-07,122.500000,136.500000,122.500000,134.449997,134.449997,661
2005-03-14,136.000000,137.000000,129.000000,131.600006,131.600006,11981
2005-03-21,131.000000,132.699997,119.750000,120.900002,120.900002,51384
2005-03-28,119.550003,128.800003,119.550003,123.949997,123.949997,50023
2005-04-04,122.000000,128.850006,114.750000,116.849998,116.849998,78495
2005-04-11,115.500000,116.599998,109.750000,112.550003,112.550003,63451
2005-04-18,112.800003,126.000000,110.000000,124.800003,124.800003,21164
2005-04-25,124.500000,132.250000,123.400002,125.150002,125.150002,978
2005-05-02,125.000000,125.000000,117.000000,121.900002,121.900002,341
2005-05-09,122.750000,124.000000,118.500000,119.000000,119.000000,79
2005-05-16,119.849998,119.849998,113.750000,117.000000,117.000000,21379
2005-05-23,117.000000,124.400002,116.500000,121.900002,121.900002,44660
2005-05-30,120.400002,125.900002,117.250000,125.550003,125.550003,44458
2005-06-06,125.000000,126.750000,112.900002,113.000000,113.000000,75056
2005-06-13,114.000000,115.000000,106.599998,107.599998,107.599998,45439
2005-06-20,108.000000,111.800003,104.900002,105.449997,105.449997,10715
2005-06-27,105.000000,106.500000,101.699997,102.099998,102.099998,537
2005-07-04,102.500000,105.000000,101.750000,104.150002,104.150002,160
2005-07-11,104.000000,107.250000,101.750000,103.250000,103.250000,279
2005-07-18,100.000000,100.250000,94.150002,99.449997,99.449997,21845
2005-07-25,98.000000,104.500000,97.000000,103.150002,103.150002,40278
2005-08-01,103.000000,108.599998,101.250000,105.349998,105.349998,46961
2005-08-08,105.500000,108.000000,101.550003,104.900002,104.900002,61559
2005-08-15,102.900002,102.900002,94.000000,96.099998,96.099998,43161
2005-08-22,96.750000,100.500000,91.599998,91.650002,91.650002,3086
2005-08-29,93.750000,101.949997,92.000000,100.000000,100.000000,991
2005-09-05,99.000000,100.000000,90.800003,92.199997,92.199997,172
2005-09-12,93.000000,93.000000,88.199997,88.199997,88.199997,181
2005-09-19,88.000000,91.750000,84.449997,89.000000,89.000000,29
2005-09-26,88.150002,95.000000,88.150002,93.449997,93.449997,26832
2005-10-03,93.500000,95.500000,91.599998,94.849998,94.849998,37831
2005-10-10,96.000000,102.400002,95.099998,99.650002,99.650002,50647
2005-10-17,101.000000,106.800003,101.000000,103.449997,103.449997,48038
2005-10-24,103.199997,105.250000,97.900002,98.349998,98.349998,44524
2005-10-31,98.000000,105.000000,96.000000,103.900002,103.900002,51056
2005-11-07,102.750000,108.500000,101.800003,106.949997,106.949997,63225
2005-11-14,106.750000,106.800003,95.500000,96.800003,96.800003,38003
2005-11-21,96.250000,100.400002,95.400002,97.400002,97.400002,1424
2005-11-28,99.199997,99.599998,90.750000,90.750000,90.750000,592
2005-12-05,92.000000,94.500000,91.000000,92.750000,92.750000,269
2005-12-12,96.000000,96.449997,91.000000,94.349998,94.349998,37
2005-12-19,97.699997,103.750000,97.699997,102.599998,102.599998,38351
2005-12-26,102.000000,108.400002,101.500000,107.099998,107.099998,31565
2006-01-02,107.500000,120.250000,106.199997,119.550003,119.550003,70816
2006-01-09,119.000000,121.599998,116.199997,119.949997,119.949997,44029
2006-01-16,121.000000,124.099998,117.199997,118.400002,118.400002,44476
2006-01-23,119.500000,125.849998,116.050003,124.300003,124.300003,46869
2006-01-30,125.000000,125.900002,114.800003,117.599998,117.599998,67130
2006-02-06,114.750000,117.000000,112.199997,115.099998,115.099998,75413
2006-02-13,113.000000,113.900002,103.800003,109.449997,109.449997,34419
2006-02-20,109.750000,113.000000,108.500000,110.949997,110.949997,971
2006-02-27,111.500000,113.849998,108.250000,112.099998,112.099998,449
2006-03-06,112.150002,112.400002,105.599998,105.699997,105.699997,263
2006-03-13,105.000000,108.000000,102.800003,103.650002,103.650002,178
2006-03-20,104.500000,107.900002,103.500000,105.300003,105.300003,38077
2006-03-27,104.800003,109.599998,104.000000,107.000000,107.000000,56169
2006-04-03,106.500000,110.699997,106.500000,108.349998,108.349998,63173
2006-04-10,109.099998,111.750000,103.800003,105.250000,105.250000,55251
2006-04-17,106.000000,113.900002,105.699997,112.000000,112.000000,36019
2006-04-24,113.000000,113.000000,105.199997,107.199997,107.199997,1252
2006-05-01,108.500000,111.500000,106.099998,106.500000,106.500000,375
2006-05-08,107.500000,107.500000,101.800003,101.800003,101.800003,217
2006-05-15,100.500000,102.250000,97.500000,100.650002,100.650002,18961
2006-05-22,100.300003,101.750000,98.050003,98.099998,98.099998,44242
2006-05-29,99.000000,103.000000,97.099998,101.250000,101.250000,50581
2006-06-05,100.949997,101.199997,95.099998,95.900002,95.900002,63849
2006-06-12,95.900002,97.500000,94.500000,95.250000,95.250000,50380
2006-06-19,95.000000,96.550003,94.599998,95.300003,95.300003,20618
2006-06-26,95.500000,99.900002,94.599998,99.500000,99.500000,1750
2006-07-03,100.000000,103.000000,98.400002,98.400002,98.400002,209
2006-07-10,99.000000,100.500000,97.000000,97.000000,97.000000,219
2006-07-17,98.000000,98.000000,93.500000,95.599998,95.599998,21976
2006-07-24,95.250000,99.699997,93.949997,99.400002,99.400002,50538
2006-07-31,99.900002,108.900002,97.500000,105.449997,105.449997,78051
2006-08-07,106.699997,109.199997,103.000000,104.300003,104.300003,72270
2006-08-14,101.500000,106.750000,100.500000,103.250000,103.250000,38608
2006-08-21,104.400002,109.500000,104.400002,106.199997,106.199997,30448
2006-08-28,106.250000,106.250000,102.000000,103.400002,103.400002,694
2006-09-04,105.750000,107.000000,101.000000,102.449997,102.449997,231
2006-09-11,100.250000,101.750000,98.650002,98.650002,98.650002,96
2006-09-18,98.000000,104.900002,98.000000,104.449997,104.449997,28493
2006-09-25,103.949997,108.599998,102.000000,107.650002,107.650002,49468
2006-10-02,107.099998,107.900002,102.500000,103.900002,103.900002,43251
2006-10-09,104.099998,105.500000,101.800003,104.050003,104.050003,36546
2006-10-16,103.400002,104.000000,100.900002,102.050003,102.050003,40298
2006-10-23,101.599998,108.500000,101.599998,108.000000,108.000000,56391
2006-10-30,107.800003,112.800003,106.699997,112.449997,112.449997,71385
2006-11-06,113.500000,119.400002,111.800003,115.849998,115.849998,90147
2006-11-13,115.500000,120.199997,111.000000,113.099998,113.099998,67312
2006-11-20,112.300003,116.400002,112.300003,115.550003,115.550003,3991
2006-11-27,116.550003,123.400002,115.800003,123.199997,123.199997,937
2006-12-04,122.750000,125.000000,119.000000,121.849998,121.849998,475
2006-12-11,121.849998,125.750000,121.250000,121.550003,121.550003,538
2006-12-18,121.500000,127.250000,121.500000,125.400002,125.400002,44136
2006-12-25,125.750000,129.750000,124.300003,126.199997,126.199997,31949
2007-01-01,124.300003,125.900002,119.599998,120.449997,120.449997,47168
2007-01-08,120.250000,121.750000,118.000000,120.300003,120.300003,51894
2007-01-15,120.599998,122.199997,119.250000,119.699997,119.699997,33205
2007-01-22,119.099998,119.599998,115.300003,116.300003,116.300003,54890
2007-01-29,116.000000,119.599998,115.800003,118.349998,118.349998,53749
2007-02-05,118.300003,118.349998,114.599998,114.750000,114.750000,66840
2007-02-12,115.099998,115.500000,112.750000,113.199997,113.199997,72154
2007-02-19,113.150002,120.000000,112.750000,119.250000,119.250000,7510
2007-02-26,118.949997,118.949997,114.000000,114.349998,114.349998,1062
2007-03-05,114.250000,114.250000,110.000000,111.500000,111.500000,450
2007-03-12,111.250000,112.300003,107.449997,109.449997,109.449997,327
2007-03-19,108.250000,114.150002,107.449997,113.349998,113.349998,46465
2007-03-26,113.900002,114.849998,108.400002,109.250000,109.250000,53818
2007-04-02,109.250000,111.699997,108.300003,110.849998,110.849998,42486
2007-04-09,110.849998,114.250000,109.000000,111.800003,111.800003,83307
2007-04-16,111.500000,112.050003,107.400002,107.699997,107.699997,61354
2007-04-23,108.400002,108.550003,103.000000,104.000000,104.000000,810
2007-04-30,104.000000,104.000000,100.349998,103.000000,103.000000,166
2007-05-07,103.000000,103.750000,101.349998,102.800003,102.800003,132
2007-05-14,104.199997,109.500000,104.199997,109.500000,109.500000,12157
2007-05-21,111.500000,114.050003,110.699997,112.900002,112.900002,49090
2007-05-28,112.500000,117.900002,110.099998,117.400002,117.400002,64192
2007-06-04,116.900002,118.400002,114.400002,114.849998,114.849998,88240
2007-06-11,115.000000,116.199997,112.400002,114.699997,114.699997,79893
2007-06-18,114.599998,116.699997,112.650002,113.599998,113.599998,37018
2007-06-25,113.500000,113.550003,109.250000,111.000000,111.000000,1565
2007-07-02,109.000000,111.199997,107.000000,107.250000,107.250000,257
2007-07-09,107.199997,109.199997,106.900002,107.750000,107.750000,103
2007-07-16,109.250000,114.699997,109.250000,114.000000,114.000000,17844
2007-07-23,113.500000,116.199997,111.000000,112.699997,112.699997,65940
2007-07-30,112.500000,118.400002,111.599998,117.650002,117.650002,69020
2007-08-06,117.900002,121.000000,116.250000,120.599998,120.599998,90960
2007-08-13,119.349998,121.900002,110.949997,115.550003,115.550003,80960
2007-08-20,115.199997,116.650002,113.750000,114.650002,114.650002,30754
2007-08-27,114.699997,114.849998,111.750000,112.650002,112.650002,859
2007-09-03,112.800003,115.800003,112.500000,113.750000,113.750000,62
2007-09-10,117.050003,118.050003,115.150002,118.050003,118.050003,71
2007-09-17,122.250000,134.449997,122.150002,129.899994,129.899994,79422
2007-09-24,128.199997,135.000000,126.500000,128.649994,128.649994,68799
2007-10-01,130.000000,137.850006,130.000000,137.000000,137.000000,65396
2007-10-08,138.000000,140.800003,132.550003,139.300003,139.300003,67348
2007-10-15,138.050003,138.500000,122.199997,125.000000,125.000000,83398
2007-10-22,123.900002,125.750000,119.800003,121.449997,121.449997,62161
2007-10-29,120.849998,123.900002,118.000000,118.900002,118.900002,63737
2007-11-05,119.500000,122.900002,118.449997,121.750000,121.750000,61008
2007-11-12,121.800003,126.099998,118.400002,124.900002,124.900002,66758
2007-11-19,124.000000,124.699997,120.800003,123.449997,123.449997,19826
2007-11-26,124.400002,127.500000,120.349998,125.949997,125.949997,1515
2007-12-03,125.400002,128.250000,124.500000,127.750000,127.750000,431
2007-12-10,127.750000,131.600006,127.400002,130.750000,130.750000,240
2007-12-17,130.500000,136.000000,129.000000,134.199997,134.199997,27311
2007-12-24,133.550003,134.949997,129.500000,133.100006,133.100006,23919
2007-12-31,133.199997,137.000000,130.199997,132.699997,132.699997,43177
2008-01-07,133.000000,137.399994,130.600006,136.300003,136.300003,67261
2008-01-14,135.500000,139.399994,132.600006,133.100006,133.100006,69310
2008-01-21,132.000000,135.300003,129.699997,131.449997,131.449997,57692
2008-01-28,131.199997,139.500000,130.699997,139.100006,139.100006,77776
2008-02-04,139.000000,147.399994,139.000000,147.199997,147.199997,98430
2008-02-11,147.000000,157.750000,145.399994,149.850006,149.850006,101490
2008-02-18,149.000000,160.699997,147.500000,160.149994,160.149994,40511
2008-02-25,161.000000,169.600006,157.000000,164.600006,164.600006,2190
2008-03-03,165.250000,166.350006,144.850006,148.750000,148.750000,742
2008-03-10,147.449997,157.000000,146.199997,150.050003,150.050003,206
2008-03-17,147.000000,147.000000,125.849998,130.899994,130.899994,60619
2008-03-24,131.649994,135.350006,128.050003,130.399994,130.399994,53992
2008-03-31,130.000000,132.699997,126.199997,131.899994,131.899994,64022
2008-04-07,132.199997,137.949997,130.000000,130.850006,130.850006,89658
2008-04-14,130.850006,140.649994,130.449997,135.250000,135.250000,52552
2008-04-21,134.750000,137.000000,128.600006,130.449997,130.449997,27197
2008-04-28,130.600006,135.250000,128.000000,128.550003,128.550003,1755
2008-05-05,129.350006,137.550003,128.100006,136.000000,136.000000,878
2008-05-12,137.149994,138.850006,135.399994,138.000000,138.000000,204
2008-05-19,138.000000,142.000000,133.149994,134.000000,134.000000,72574
2008-05-26,134.500000,137.000000,131.350006,133.899994,133.899994,41421
2008-06-02,133.850006,138.500000,131.550003,135.850006,135.850006,81658
2008-06-09,135.850006,136.050003,130.500000,134.399994,134.399994,83543
2008-06-16,134.500000,145.649994,134.399994,143.949997,143.949997,61391
2008-06-23,143.050003,152.600006,142.000000,150.149994,150.149994,1585
