"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2022","89.69","100.12","100.25","88.25","","-10.35%"
"07/24/2022","100.05","97.25","103.84","95.14","","2.63%"
"07/17/2022","97.49","97.39","103.72","95.50","","0.08%"
"07/10/2022","97.41","105.47","105.78","91.02","","-7.93%"
"07/03/2022","105.80","110.16","112.72","96.18","","-3.77%"
"06/26/2022","109.94","109.12","115.83","106.08","","0.71%"
"06/19/2022","109.16","111.31","113.56","103.69","","-2.03%"
"06/12/2022","111.42","120.61","124.11","109.06","","-7.98%"
"06/05/2022","121.08","121.75","123.97","118.12","","-0.29%"
"05/29/2022","121.43","116.23","121.53","112.28","","4.28%"
"05/22/2022","116.45","111.62","116.70","110.11","","3.94%"
"05/15/2022","112.04","110.78","115.11","104.92","","1.58%"
"05/08/2022","110.30","110.78","110.83","98.47","","-0.59%"
"05/01/2022","110.95","104.39","111.75","100.75","","5.89%"
"04/24/2022","104.78","102.00","108.53","95.90","","2.30%"
"04/17/2022","102.42","107.39","110.03","100.64","","-4.20%"
"04/10/2022","106.91","98.91","107.93","93.50","","8.43%"
"04/03/2022","98.60","100.00","106.61","94.62","","-1.96%"
"03/27/2022","100.57","113.75","113.75","98.97","","-12.08%"
"03/20/2022","114.39","105.56","118.58","105.42","","8.46%"
"03/13/2022","105.47","109.28","109.67","94.00","","-4.12%"
"03/06/2022","110.00","122.95","131.75","104.95","","-5.47%"
"02/27/2022","116.37","96.17","117.94","95.79","","24.58%"
"02/20/2022","93.41","92.91","102.19","90.75","","0.96%"
"02/13/2022","92.52","94.08","95.98","89.25","","-1.75%"
"02/06/2022","94.17","92.11","94.89","88.69","","1.99%"
"01/30/2022","92.33","87.94","93.53","86.81","","5.17%"
"01/23/2022","87.79","85.52","89.31","82.44","","2.76%"
"01/16/2022","85.43","84.50","87.71","83.38","","1.28%"
"01/09/2022","84.35","79.03","84.49","77.98","","6.68%"
"01/02/2022","79.07","75.83","80.64","74.50","","4.55%"
"12/26/2021","75.63","73.69","77.71","72.88","","2.12%"
"12/19/2021","74.06","70.28","74.31","66.48","","5.00%"
"12/12/2021","70.53","72.34","73.22","69.64","","-2.41%"
"12/05/2021","72.27","67.25","73.67","67.25","","8.29%"
"11/28/2021","66.74","70.16","73.56","62.98","","-3.12%"
"11/21/2021","68.89","76.64","80.06","68.08","","-10.10%"
"11/14/2021","76.63","80.92","81.81","76.09","","-5.16%"
"11/07/2021","80.80","81.36","85.14","79.94","","-0.79%"
"10/31/2021","81.44","83.47","85.25","78.57","","-2.67%"
"10/24/2021","83.67","84.53","85.92","81.11","","-1.05%"
"10/17/2021","84.56","82.64","84.79","81.38","","2.41%"
"10/10/2021","82.57","79.70","82.67","79.50","","3.63%"
"10/03/2021","79.68","76.12","80.22","75.09","","5.01%"
"09/26/2021","75.88","74.47","76.86","73.33","","2.26%"
"09/19/2021","74.20","72.03","74.48","69.64","","2.93%"
"09/12/2021","72.09","69.69","73.16","69.58","","3.35%"
"09/05/2021","69.75","69.27","70.03","67.67","","0.72%"
"08/29/2021","69.25","69.47","70.75","67.27","","0.52%"
"08/22/2021","68.89","62.03","69.22","61.98","","11.01%"
"08/15/2021","62.06","67.97","68.31","62.05","","-8.87%"
"08/08/2021","68.10","67.94","69.70","65.26","","0.12%"
"08/01/2021","68.02","74.02","74.11","67.76","","-8.01%"
"07/25/2021","73.94","72.39","74.44","70.83","","2.06%"
"07/18/2021","72.45","71.36","72.46","65.38","","1.30%"
"07/11/2021","71.52","74.97","75.59","70.47","","-4.36%"
"07/04/2021","74.78","75.42","77.17","70.94","","-0.68%"
"06/27/2021","75.29","74.33","76.48","72.26","","1.28%"
"06/20/2021","74.34","71.50","74.60","71.16","","4.13%"
"06/13/2021","71.39","70.78","72.96","69.77","","0.85%"
"06/06/2021","70.79","69.47","71.22","68.47","","2.02%"
"05/30/2021","69.39","66.67","69.75","66.39","","4.13%"
"05/23/2021","66.64","63.77","67.50","63.62","","4.39%"
"05/16/2021","63.84","65.53","67.00","61.55","","-2.52%"
"05/09/2021","65.49","65.36","66.59","63.09","","1.05%"
"05/02/2021","64.81","63.53","66.71","62.89","","2.16%"
"04/25/2021","63.44","62.08","65.40","60.62","","2.36%"
"04/18/2021","61.98","63.05","64.30","60.56","","-1.73%"
"04/11/2021","63.07","59.31","63.87","58.73","","6.32%"
"04/04/2021","59.32","61.38","61.38","57.62","","-3.15%"
"03/28/2021","61.25","60.82","62.22","58.83","","0.89%"
"03/21/2021","60.71","60.98","61.99","57.23","","-1.22%"
"03/14/2021","61.46","65.78","66.39","58.32","","-6.23%"
"03/07/2021","65.54","66.72","67.94","63.12","","-1.04%"
"02/28/2021","66.23","61.84","66.37","59.22","","7.59%"
"02/21/2021","61.56","58.88","63.75","58.81","","4.30%"
"02/14/2021","59.02","59.99","62.24","58.59","","-1.11%"
"02/07/2021","59.68","57.03","59.79","56.98","","4.63%"
"01/31/2021","57.04","52.03","57.23","51.61","","9.48%"
"01/24/2021","52.10","52.02","53.49","51.77","","0.35%"
"01/17/2021","51.92","51.98","53.74","51.38","","-0.17%"
"01/10/2021","52.01","52.52","53.86","51.44","","-1.12%"
"01/03/2021","52.60","48.12","52.63","47.06","","8.97%"
"12/27/2020","48.27","48.25","49.00","47.46","","-0.02%"
"12/20/2020","48.28","49.32","49.32","46.20","","-1.99%"
"12/13/2020","49.26","46.81","49.44","45.89","","5.48%"
"12/06/2020","46.70","46.27","47.85","45.11","","1.10%"
"11/29/2020","46.19","45.30","46.76","44.02","","0.98%"
"11/22/2020","45.74","42.47","46.29","42.34","","7.67%"
"11/15/2020","42.48","40.48","42.68","40.41","","5.20%"
"11/08/2020","40.38","37.67","43.28","37.45","","7.11%"
"11/01/2020","37.70","35.30","39.56","33.87","","4.96%"
"10/25/2020","35.92","39.59","39.94","35.09","","-9.75%"
"10/18/2020","39.80","41.03","41.92","39.66","","-2.95%"
"10/11/2020","41.01","40.65","41.56","39.34","","0.51%"
"10/04/2020","40.80","37.24","41.69","37.20","","9.68%"
"09/27/2020","37.20","40.10","40.88","36.80","","-7.37%"
"09/20/2020","40.16","41.17","41.52","38.92","","-2.50%"
"09/13/2020","41.19","25.16","41.73","24.91","","65.55%"
"09/06/2020","24.88","25.52","25.63","23.77","","-1.35%"
"08/30/2020","25.22","26.46","27.00","25.13","","-3.52%"
"08/23/2020","26.14","25.02","26.30","24.95","","6.17%"
"08/16/2020","24.62","24.05","24.89","23.95","","3.62%"
"08/09/2020","23.76","22.61","23.82","22.52","","5.98%"
"08/02/2020","22.42","21.13","22.93","20.82","","7.27%"
"07/26/2020","20.90","20.50","21.06","19.91","","3.11%"
"07/19/2020","20.27","19.39","20.52","19.13","","5.90%"
"07/12/2020","19.14","18.50","19.21","18.09","","4.19%"
"07/05/2020","18.37","17.63","18.38","17.50","","5.70%"
"06/28/2020","17.38","15.98","17.43","15.86","","9.51%"
"06/21/2020","15.87","15.59","16.80","15.34","","1.67%"
"06/14/2020","15.61","14.14","15.95","13.62","","10.55%"
"06/07/2020","14.12","14.68","15.04","13.32","","-1.47%"
"05/31/2020","14.33","12.64","14.55","12.55","","13.10%"
"05/24/2020","12.67","11.79","12.77","11.41","","8.94%"
"05/17/2020","11.63","10.29","11.80","10.25","","14.36%"
"05/10/2020","10.17","9.71","10.20","9.29","","5.83%"
"05/03/2020","9.61","8.32","9.75","8.12","","15.64%"
"04/26/2020","8.31","8.02","8.79","7.64","","4.01%"
"04/19/2020","7.99","17.73","17.81","6.79","","-56.00%"
"04/12/2020","18.16","24.46","24.46","17.27","","-21.21%"
"04/05/2020","23.05","25.88","28.12","22.45","","-19.12%"
"03/29/2020","28.50","20.63","28.83","19.04","","32.37%"
"03/22/2020","21.53","21.09","24.82","20.50","","-7.20%"
"03/15/2020","23.20","30.21","31.52","20.05","","-29.65%"
"03/08/2020","32.98","32.50","36.23","27.30","","-20.59%"
"03/01/2020","41.53","43.37","48.52","40.98","","-7.98%"
"02/23/2020","45.13","52.37","52.42","43.73","","-15.20%"
"02/16/2020","53.22","52.22","54.39","50.91","","1.95%"
"02/09/2020","52.20","49.97","52.30","49.44","","3.69%"
"02/02/2020","50.34","50.77","52.14","49.32","","-2.39%"
"01/26/2020","51.57","53.37","54.33","50.95","","-4.73%"
"01/19/2020","54.13","59.33","59.62","53.84","","-7.90%"
"01/12/2020","58.77","59.12","59.28","57.39","","-0.68%"
"01/05/2020","59.17","63.84","65.67","58.70","","-6.23%"
"12/29/2019","63.10","61.73","64.11","60.67","","2.20%"
"12/22/2019","61.74","60.44","62.02","60.16","","2.15%"
"12/15/2019","60.44","59.87","61.47","59.74","","1.10%"
"12/08/2019","59.78","59.13","60.41","58.09","","1.13%"
"12/01/2019","59.11","55.45","59.80","55.31","","6.77%"
"11/24/2019","55.36","57.88","58.61","54.97","","-4.29%"
"11/17/2019","57.84","57.83","58.64","54.78","","-0.03%"
"11/10/2019","57.86","57.30","57.92","56.16","","0.87%"
"11/03/2019","57.36","56.23","57.77","55.70","","2.34%"
"10/27/2019","56.05","56.62","56.78","53.62","","-0.78%"
"10/20/2019","56.49","53.69","56.59","52.73","","5.14%"
"10/13/2019","53.73","54.88","54.88","52.41","","-2.11%"
"10/06/2019","54.89","52.77","54.92","51.42","","3.57%"
"09/29/2019","53.00","56.39","56.41","51.02","","-5.64%"
"09/22/2019","56.17","59.27","59.27","54.77","","-3.83%"
"09/15/2019","58.41","61.98","63.37","57.69","","6.51%"
"09/08/2019","54.84","56.72","58.76","54.02","","-3.21%"
"09/01/2019","56.66","54.98","57.73","52.91","","2.70%"
"08/25/2019","55.17","53.30","56.91","53.01","","2.24%"
"08/18/2019","53.96","54.98","57.16","53.30","","-1.68%"
"08/11/2019","54.88","54.27","57.41","53.52","","1.22%"
"08/04/2019","54.22","55.24","55.52","50.48","","-1.63%"
"07/28/2019","55.12","56.12","58.70","53.52","","-1.66%"
"07/21/2019","56.05","56.31","57.48","55.22","","0.56%"
"07/14/2019","55.74","60.23","60.84","54.73","","-7.53%"
"07/07/2019","60.28","57.70","60.84","57.21","","4.63%"
"06/30/2019","57.61","59.34","60.11","55.92","","-0.71%"
"06/23/2019","58.02","57.58","59.73","56.56","","1.15%"
"06/16/2019","57.36","52.44","57.73","51.49","","9.32%"
"06/09/2019","52.47","54.29","54.77","50.70","","-2.80%"
"06/02/2019","53.98","53.22","54.53","50.56","","1.37%"
"05/26/2019","53.25","58.81","59.57","52.98","","-9.56%"
"05/19/2019","58.88","62.96","63.80","57.20","","-6.15%"
"05/12/2019","62.74","61.61","63.62","60.62","","1.67%"
"05/05/2019","61.71","61.34","62.88","60.01","","-0.15%"
"04/28/2019","61.80","62.84","64.67","60.89","","-1.55%"
"04/21/2019","62.77","63.98","66.50","62.20","","-1.86%"
"04/14/2019","63.96","63.74","64.56","62.98","","0.36%"
"04/07/2019","63.73","63.23","64.69","63.03","","0.90%"
"03/31/2019","63.16","59.97","63.22","59.97","","5.30%"
"03/24/2019","59.98","58.62","60.51","57.94","","2.20%"
"03/17/2019","58.69","58.47","60.09","58.02","","0.60%"
"03/10/2019","58.34","56.05","58.87","55.92","","4.44%"
"03/03/2019","55.86","55.66","56.97","54.37","","0.65%"
"02/24/2019","55.50","56.80","57.56","54.73","","-2.19%"
"02/17/2019","56.74","55.76","57.62","55.28","","1.76%"
"02/10/2019","55.76","52.59","55.76","51.17","","6.01%"
"02/03/2019","52.60","55.13","55.58","51.69","","-4.66%"
"01/27/2019","55.17","53.38","55.43","51.13","","3.51%"
"01/20/2019","53.30","53.67","54.19","51.62","","-0.69%"
"01/13/2019","53.67","51.73","53.83","50.38","","3.93%"
"01/06/2019","51.64","48.18","53.23","48.02","","7.18%"
"12/30/2018","48.18","45.14","49.09","44.23","","7.26%"
"12/23/2018","44.92","45.19","46.78","42.22","","-0.35%"
"12/16/2018","45.08","51.23","51.84","44.86","","-11.90%"
"12/09/2018","51.17","52.08","53.20","50.31","","-1.69%"
"12/02/2018","52.05","52.40","54.45","50.02","","2.87%"
"11/25/2018","50.60","50.47","52.41","49.34","","-0.57%"
"11/18/2018","50.89","56.80","57.38","50.43","","-10.42%"
"11/11/2018","56.81","60.69","61.24","54.76","","-5.00%"
"11/04/2018","59.80","62.95","64.08","59.24","","-4.73%"
"10/28/2018","62.77","67.46","67.85","62.59","","-7.01%"
"10/21/2018","67.50","69.52","69.71","65.64","","-2.72%"
"10/14/2018","69.39","72.00","72.78","68.53","","-3.03%"
"10/07/2018","71.56","74.62","75.41","70.64","","-3.95%"
"09/30/2018","74.50","73.58","77.12","73.19","","0.98%"
"09/23/2018","73.78","71.58","74.00","71.55","","3.78%"
"09/16/2018","71.09","69.11","72.11","68.61","","2.78%"
"09/09/2018","69.17","68.14","71.50","67.64","","1.47%"
"09/02/2018","68.17","70.44","71.89","67.23","","-3.29%"
"08/26/2018","70.49","69.31","71.11","68.88","","1.66%"
"08/19/2018","69.34","65.99","70.10","65.65","","4.93%"
"08/12/2018","66.08","68.16","68.66","64.69","","-3.15%"
"08/05/2018","68.23","69.30","70.56","66.62","","-1.71%"
"07/29/2018","69.42","70.00","71.39","67.73","","-0.93%"
"07/22/2018","70.07","69.39","71.05","68.78","","0.86%"
"07/15/2018","69.47","70.53","70.89","67.08","","-1.59%"
"07/08/2018","70.59","73.92","74.73","69.30","","-4.61%"
"07/01/2018","74.00","73.72","75.34","72.22","","-0.52%"
"06/24/2018","74.39","68.87","74.56","67.86","","7.27%"
"06/17/2018","69.35","64.41","69.51","63.59","","7.77%"
"06/10/2018","64.35","65.50","67.14","64.28","","-1.83%"
"06/03/2018","65.55","65.61","66.17","64.19","","-0.24%"
"05/27/2018","65.71","67.28","68.55","65.45","","-2.54%"
"05/20/2018","67.42","71.36","72.80","67.34","","-5.56%"
"05/13/2018","71.39","70.50","72.30","70.28","","1.23%"
"05/06/2018","70.52","69.88","71.86","67.65","","1.06%"
"04/29/2018","69.78","68.16","69.95","66.86","","2.65%"
"04/22/2018","67.98","68.17","69.36","67.11","","-0.16%"
"04/15/2018","68.09","67.37","69.55","65.56","","1.16%"
"04/08/2018","67.31","61.97","67.72","61.91","","8.76%"
"04/01/2018","61.89","64.84","65.36","61.77","","-4.58%"
"03/25/2018","64.86","65.81","66.47","63.66","","-1.35%"
"03/18/2018","65.75","62.20","65.91","61.38","","5.61%"
"03/11/2018","62.26","62.11","62.55","60.14","","0.13%"
"03/04/2018","62.18","61.63","63.31","60.03","","1.07%"
"02/25/2018","61.52","63.66","64.30","60.20","","-3.35%"
"02/18/2018","63.65","61.63","63.80","60.88","","3.24%"
"02/11/2018","61.65","59.17","61.99","58.22","","4.33%"
"02/04/2018","59.09","65.14","65.44","58.10","","-9.26%"
"01/28/2018","65.12","66.30","66.52","63.73","","-1.79%"
"01/21/2018","66.31","63.57","66.72","63.14","","4.33%"
"01/14/2018","63.56","64.40","64.79","62.84","","-1.27%"
"01/07/2018","64.38","61.68","64.74","61.31","","4.60%"
"12/31/2017","61.55","60.22","62.18","60.09","","2.19%"
"12/24/2017","60.23","58.52","60.45","58.29","","3.06%"
"12/17/2017","58.44","57.36","58.45","56.84","","1.97%"
"12/10/2017","57.31","57.20","58.50","56.05","","0.10%"
"12/03/2017","57.25","58.19","58.19","55.74","","-1.58%"
"11/26/2017","58.17","58.81","58.81","56.62","","-0.87%"
"11/19/2017","58.68","56.59","58.73","55.57","","3.66%"
"11/12/2017","56.61","56.83","57.09","54.78","","-0.35%"
"11/05/2017","56.81","55.80","57.81","55.55","","2.19%"
"10/29/2017","55.59","53.93","55.62","53.60","","2.94%"
"10/22/2017","54.00","51.88","54.01","51.37","","4.17%"
"10/15/2017","51.84","51.37","52.30","50.66","","1.03%"
"10/08/2017","51.31","49.09","51.61","48.98","","4.65%"
"10/01/2017","49.03","51.38","51.45","48.92","","-4.50%"
"09/24/2017","51.34","50.35","52.54","50.05","","2.13%"
"09/17/2017","50.27","49.84","50.70","49.19","","0.94%"
"09/10/2017","49.80","47.52","50.46","46.95","","4.86%"
"09/03/2017","47.49","47.28","49.34","47.17","","0.34%"
"08/27/2017","47.33","47.93","48.24","45.62","","-1.05%"
"08/20/2017","47.83","48.75","48.78","47.06","","-1.65%"
"08/13/2017","48.63","48.91","49.28","46.58","","-0.35%"
"08/06/2017","48.80","49.64","50.27","48.02","","-1.45%"
"07/30/2017","49.52","49.88","50.45","48.39","","-0.50%"
"07/23/2017","49.77","45.66","49.86","45.45","","9.17%"
"07/16/2017","45.59","46.70","47.56","45.55","","-2.25%"
"07/09/2017","46.64","44.42","46.81","43.72","","5.21%"
"07/02/2017","44.33","46.31","47.36","43.81","","-4.34%"
"06/25/2017","46.34","43.18","46.38","42.66","","7.47%"
"06/18/2017","43.12","44.74","45.12","42.11","","-3.53%"
"06/11/2017","44.70","45.86","46.77","44.28","","-2.70%"
"06/04/2017","45.94","47.77","48.48","45.26","","-3.83%"
"05/28/2017","47.77","50.03","50.38","46.84","","-4.15%"
"05/21/2017","49.84","50.65","52.05","48.23","","-1.29%"
"05/14/2017","50.49","47.98","50.66","47.88","","5.50%"
"05/07/2017","47.86","46.39","48.27","45.58","","2.99%"
"04/30/2017","46.47","49.22","49.36","43.80","","-5.55%"
"04/23/2017","49.20","49.73","50.27","48.26","","-0.87%"
"04/16/2017","49.63","52.99","53.23","49.22","","-6.23%"
"04/09/2017","52.93","52.33","53.78","52.31","","1.15%"
"04/02/2017","52.33","50.75","53.00","49.94","","3.03%"
"03/26/2017","50.79","48.18","50.91","47.14","","5.53%"
"03/19/2017","48.13","48.73","48.77","47.04","","-1.13%"
"03/12/2017","48.68","48.53","49.70","47.17","","0.62%"
"03/05/2017","48.38","53.22","53.83","48.34","","-9.06%"
"02/26/2017","53.20","54.04","54.63","52.56","","-1.48%"
"02/19/2017","54.00","53.52","54.97","53.39","","1.16%"
"02/12/2017","53.38","53.90","54.05","52.78","","-0.85%"
"02/05/2017","53.84","53.85","54.17","51.26","","0.00%"
"01/29/2017","53.84","53.20","54.39","52.29","","1.26%"
"01/22/2017","53.17","53.41","54.16","52.28","","1.31%"
"01/15/2017","52.48","54.07","55.05","52.43","","-0.10%"
"01/08/2017","52.53","53.87","53.95","50.83","","-2.16%"
"01/01/2017","53.69","54.23","55.28","52.14","","-0.37%"
"12/25/2016","53.89","53.36","54.44","53.11","","1.22%"
"12/18/2016","53.24","52.18","53.82","51.54","","2.33%"
"12/11/2016","52.03","52.65","54.58","50.02","","1.07%"
"12/04/2016","51.48","51.49","52.45","49.64","","-0.37%"
"11/27/2016","51.67","45.46","51.83","44.85","","12.42%"
"11/20/2016","45.96","45.88","49.25","45.82","","1.01%"
"11/13/2016","45.50","43.39","46.77","42.39","","5.42%"
"11/06/2016","43.16","44.52","46.02","43.09","","-2.22%"
"10/30/2016","44.14","48.28","48.78","43.61","","-9.29%"
"10/23/2016","48.66","50.90","51.02","48.47","","-4.49%"
"10/16/2016","50.95","50.28","51.98","49.52","","1.23%"
"10/09/2016","50.33","49.61","51.64","49.19","","1.43%"
"10/02/2016","49.62","48.15","50.85","47.89","","3.27%"
"09/25/2016","48.05","44.63","48.33","44.20","","7.71%"
"09/18/2016","44.61","43.25","46.62","42.62","","3.41%"
"09/11/2016","43.14","45.69","46.63","42.86","","-5.64%"
"09/04/2016","45.72","44.16","47.77","43.86","","3.35%"
"08/28/2016","44.24","47.30","47.58","43.09","","-6.47%"
"08/21/2016","47.30","48.41","48.48","46.44","","-2.43%"
"08/14/2016","48.48","45.01","49.02","44.65","","8.38%"
"08/07/2016","44.73","42.05","44.84","41.16","","6.55%"
"07/31/2016","41.98","41.40","42.15","39.24","","1.45%"
"07/24/2016","41.38","44.22","44.39","40.59","","-6.53%"
"07/17/2016","44.27","46.14","46.16","43.71","","-4.30%"
"07/10/2016","46.26","45.12","46.98","44.48","","2.44%"
"07/03/2016","45.16","49.17","49.41","44.84","","-8.32%"
"06/26/2016","49.26","47.84","50.03","45.86","","3.47%"
"06/19/2016","47.61","48.39","50.64","46.80","","-1.27%"
"06/12/2016","48.22","48.92","49.36","45.91","","-1.43%"
"06/05/2016","48.92","48.95","51.75","48.78","","0.14%"
"05/29/2016","48.85","49.59","50.16","47.80","","-1.41%"
"05/22/2016","49.55","48.53","50.28","47.47","","4.38%"
"05/15/2016","47.47","46.75","49.42","46.61","","2.42%"
"05/08/2016","46.35","45.05","47.08","43.09","","3.90%"
"05/01/2016","44.61","45.97","46.22","43.28","","-3.02%"
"04/24/2016","46.00","43.86","46.89","42.61","","5.22%"
"04/17/2016","43.72","38.82","44.56","37.68","","8.19%"
"04/10/2016","40.41","39.75","42.45","39.28","","1.87%"
"04/03/2016","39.67","36.62","39.86","35.26","","8.09%"
"03/27/2016","36.70","39.62","40.22","36.70","","-7.14%"
"03/20/2016","39.52","39.16","41.99","38.42","","-2.49%"
"03/13/2016","40.53","39.64","42.67","37.43","","5.33%"
"03/06/2016","38.48","36.23","39.05","36.12","","5.98%"
"02/28/2016","36.31","32.76","36.38","32.36","","10.73%"
"02/21/2016","32.79","29.88","34.85","29.64","","9.78%"
"02/14/2016","29.87","29.71","32.62","29.34","","2.58%"
"02/07/2016","29.12","31.01","31.42","26.09","","-6.03%"
"01/31/2016","30.99","33.89","34.24","29.46","","-8.18%"
"01/24/2016","33.75","32.08","34.85","29.28","","4.65%"
"01/17/2016","32.25","29.24","32.39","26.23","","8.55%"
"01/10/2016","29.71","33.01","33.27","29.20","","-9.72%"
"01/03/2016","32.91","37.65","38.44","32.15","","-11.32%"
"12/27/2015","37.11","38.09","38.18","36.31","","-2.62%"
"12/20/2015","38.11","34.68","38.38","34.08","","10.50%"
"12/13/2015","34.49","35.56","38.04","34.45","","-2.46%"
"12/06/2015","35.36","40.14","40.19","35.19","","-11.93%"
"11/29/2015","40.15","41.80","42.64","39.63","","-3.86%"
"11/22/2015","41.76","41.51","43.48","40.43","","3.03%"
"11/15/2015","40.53","41.02","42.35","39.09","","-0.54%"
"11/08/2015","40.75","44.55","45.15","40.25","","-8.53%"
"11/01/2015","44.55","46.48","48.41","44.16","","-4.03%"
"10/25/2015","46.42","44.81","47.10","42.65","","3.80%"
"10/18/2015","44.72","47.34","47.56","44.28","","-5.39%"
"10/11/2015","47.27","49.55","50.18","45.27","","-4.56%"
"10/04/2015","49.53","45.72","50.98","45.28","","8.48%"
"09/27/2015","45.66","45.44","47.16","44.02","","0.48%"
"09/20/2015","45.44","45.08","47.25","43.81","","1.50%"
"09/13/2015","44.77","45.15","48.08","43.96","","-0.02%"
"09/06/2015","44.78","45.85","46.44","43.39","","-2.01%"
"08/30/2015","45.70","45.11","49.44","43.31","","0.66%"
"08/23/2015","45.40","40.42","46.02","37.88","","12.52%"
"08/16/2015","40.35","42.27","42.99","39.95","","-4.29%"
"08/09/2015","42.16","43.63","45.40","41.41","","-3.72%"
"08/02/2015","43.79","46.95","47.03","43.79","","-6.37%"
"07/26/2015","46.77","48.09","49.62","46.77","","-2.50%"
"07/19/2015","47.97","50.82","51.32","47.78","","-5.57%"
"07/12/2015","50.80","52.22","53.57","50.21","","-3.81%"
"07/05/2015","52.81","56.43","56.80","50.59","","-6.53%"
"06/28/2015","56.50","58.87","59.72","56.53","","-5.17%"
"06/21/2015","59.58","59.52","61.65","58.84","","0.51%"
"06/14/2015","59.28","60.18","61.66","59.01","","-1.15%"
"06/07/2015","59.97","59.00","61.86","57.91","","1.78%"
"05/31/2015","58.92","60.33","61.61","56.86","","-2.29%"
"05/24/2015","60.30","60.14","60.80","56.60","","0.55%"
"05/17/2015","59.97","59.89","60.97","57.12","","0.22%"
"05/10/2015","59.84","59.56","61.98","58.55","","0.66%"
"05/03/2015","59.45","59.38","62.66","58.23","","0.35%"
"04/26/2015","59.24","57.44","60.04","56.21","","3.12%"
"04/19/2015","57.45","56.21","58.46","54.91","","2.37%"
"04/12/2015","56.12","51.88","57.49","51.54","","8.36%"
"04/05/2015","51.79","49.55","54.21","49.55","","4.58%"
"03/29/2015","49.52","48.64","50.52","47.12","","2.44%"
"03/22/2015","48.34","46.52","52.59","45.44","","9.12%"
"03/15/2015","44.30","45.51","47.23","42.73","","-1.51%"
"03/08/2015","44.98","49.66","50.84","44.80","","-9.70%"
"03/01/2015","49.81","49.48","52.43","48.74","","0.81%"
"02/22/2015","49.41","50.95","51.48","47.99","","-3.06%"
"02/15/2015","50.97","55.68","57.08","52.08","","-2.97%"
"02/08/2015","52.53","52.27","54.25","48.31","","0.63%"
"02/01/2015","52.20","47.76","54.41","46.84","","9.27%"
"01/25/2015","47.77","45.28","48.43","43.66","","5.38%"
"01/18/2015","45.33","48.75","49.15","45.27","","-6.48%"
"01/11/2015","48.47","48.64","51.73","44.66","","0.56%"
"01/04/2015","48.20","52.72","52.83","46.94","","-8.52%"
"12/28/2014","52.69","55.22","55.91","52.20","","-4.43%"
"12/21/2014","55.13","57.82","58.60","54.58","","-0.76%"
"12/14/2014","55.55","57.77","59.68","54.30","","-3.41%"
"12/07/2014","57.51","65.59","65.68","57.47","","-12.44%"
"11/30/2014","65.68","66.17","69.71","63.89","","-0.56%"
"11/23/2014","66.05","76.84","77.23","65.91","","-13.83%"
"11/16/2014","76.65","76.05","77.95","74.00","","0.91%"
"11/09/2014","75.96","78.63","79.98","73.38","","-3.16%"
"11/02/2014","78.44","80.65","81.04","75.90","","-2.74%"
"10/26/2014","80.65","81.38","82.98","79.54","","-0.81%"
"10/19/2014","81.31","83.22","84.13","80.13","","-2.04%"
"10/12/2014","83.00","85.45","86.12","80.03","","-2.95%"
"10/05/2014","85.52","90.03","91.00","83.86","","-4.68%"
"09/28/2014","89.72","93.41","94.97","88.25","","-3.95%"
"09/21/2014","93.41","92.28","93.92","90.64","","1.07%"
"09/14/2014","92.42","92.34","95.41","90.84","","0.28%"
"09/07/2014","92.16","93.52","93.97","90.46","","-1.35%"
"08/31/2014","93.42","95.91","96.00","92.78","","-2.55%"
"08/24/2014","95.86","93.37","96.03","93.08","","2.58%"
"08/17/2014","93.45","97.22","97.28","92.62","","-3.85%"
"08/10/2014","97.19","97.62","98.66","95.34","","-0.23%"
"08/03/2014","97.41","97.83","98.83","96.71","","-0.18%"
"07/27/2014","97.59","101.90","102.13","97.12","","-4.24%"
"07/20/2014","101.91","103.05","105.33","101.08","","-1.00%"
"07/13/2014","102.94","100.58","104.06","99.13","","2.40%"
"07/06/2014","100.53","104.18","104.32","100.56","","-3.36%"
"06/29/2014","104.02","105.78","106.18","103.76","","-1.64%"
"06/22/2014","105.75","107.52","107.59","105.12","","-0.80%"
"06/15/2014","106.60","107.28","108.13","105.72","","-0.07%"
"06/08/2014","106.67","102.95","107.85","102.79","","3.79%"
"06/01/2014","102.77","102.95","103.72","101.63","","-0.12%"
"05/25/2014","102.89","104.42","104.58","102.48","","-1.44%"
"05/18/2014","104.39","102.19","104.56","102.03","","2.18%"
"05/11/2014","102.16","100.18","102.71","99.99","","2.12%"
"05/04/2014","100.04","100.05","101.27","99.00","","0.11%"
"04/27/2014","99.93","100.56","102.27","98.81","","-0.75%"
"04/20/2014","100.69","104.56","104.78","100.50","","-3.73%"
"04/13/2014","104.59","103.70","105.13","103.05","","1.20%"
"04/06/2014","103.35","100.96","104.49","99.97","","2.23%"
"03/30/2014","101.10","101.81","102.09","98.98","","-0.50%"
"03/23/2014","101.61","99.61","102.36","98.92","","2.00%"
"03/16/2014","99.62","99.51","100.94","97.49","","0.62%"
"03/09/2014","99.01","102.78","102.85","97.58","","-3.58%"
"03/02/2014","102.69","103.14","105.36","100.27","","-0.02%"
"02/23/2014","102.71","102.34","103.50","101.07","","0.39%"
"02/16/2014","102.31","100.34","103.82","100.25","","1.92%"
"02/09/2014","100.38","100.07","101.41","99.13","","0.21%"
"02/02/2014","100.17","97.48","100.32","96.34","","2.77%"
